time,alt,MN,TRA,Wf,Fn,Nf,Nc,epr,phi,NfR,NcR,BPR,farB,htBleed,Nf_Nc_ratio,Wf_moving_avg,alt_diff
2760.7,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2761.7,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2762.7,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2763.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2764.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2765.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2766.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2767.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2768.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2769.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2770.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2771.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2772.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2773.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2774.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2775.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2776.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2777.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2778.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2779.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2780.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2781.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2782.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2783.8,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2784.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2785.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2786.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2787.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2788.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2789.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2790.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2791.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2792.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2793.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2794.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2795.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2796.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2797.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2798.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2799.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2800.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2801.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2802.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2803.9,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2805.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2806.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2807.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2808.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2809.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2810.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2811.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2812.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2813.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2814.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2815.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2816.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2817.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2818.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2819.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2820.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2821.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2822.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2823.0,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2824.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2825.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2826.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2827.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2828.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2829.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2830.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2831.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2832.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2833.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2834.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2835.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2836.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2837.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2838.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2839.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2840.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2841.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2842.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2843.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2844.1,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2845.2,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2846.2,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
2847.2,1.2997516690992488,1.143131812028463,0.458129125236814,-0.9173484058247344,-0.8840942238342734,-0.04442206653309835,-0.692274453625362,-0.7437572403079397,-0.3534479076513492,0.4156586350113576,0.12770267165818494,0.1574738069989313,-0.4412141764685679,-0.7121090770550897,0.06416828802574627,-0.9173484058247344,0.0
